 Date, Time,"CHILLER TEMPERATURE LEAVING SETPOINT
(DEG C)","CHW LEAVE TEMPERATURE
(DEG C)","CHW RETURN TEMPERATURE
(DEG C)","CHW FLOW RATE
(m3/h)","  DELIVERY
(TR)","ROUNDED   DELIVERY
(TR)","CH-1, POWER CONSUMPTION
 ","CONDENSER FLOW
(m3/h)","CEFT TEMPERATURE
(DEG C)","WET BULB Temperature - Chiller 1
(DEG C)","CHILLER LOAD,(TR%)
 ","ACTUAL OPERATING
(ikW/TR)","COMMITTED PERFORMANCE
(ikW/TR)","PERFORMANCE DEVIATION
(%)","Commited Kw
 ","RUN HOURS
 "
5-Oct-2025,05:45,6.00,5.94,9.67,344.83,424.45,420.00,237.70,354.05,29.39,26.22,70.74,0.56,0.67,-16.81,285.74,13010.00
5-Oct-2025,05:46,6.00,5.94,9.67,345.54,425.33,420.00,237.70,352.31,29.39,26.22,70.89,0.56,0.67,-16.98,286.33,13010.00
5-Oct-2025,05:47,6.00,5.94,9.67,340.26,418.82,420.00,237.70,354.17,29.39,26.22,69.80,0.57,0.67,-15.69,281.95,13010.00
5-Oct-2025,05:48,6.00,5.94,9.67,344.99,424.64,420.00,237.70,353.05,29.39,26.33,70.77,0.56,0.67,-16.85,285.87,13010.00
5-Oct-2025,05:49,6.00,5.94,9.67,343.10,422.32,420.00,237.70,353.05,29.28,26.19,70.39,0.56,0.67,-16.39,284.31,13010.00
5-Oct-2025,05:50,6.00,5.94,9.67,344.12,423.58,420.00,237.70,354.08,29.28,26.19,70.60,0.56,0.67,-16.64,285.15,13010.00
5-Oct-2025,05:51,6.00,5.94,9.67,345.17,424.87,420.00,237.70,351.15,29.28,26.19,70.81,0.56,0.67,-16.89,286.02,13011.00
5-Oct-2025,05:52,6.00,5.94,9.67,343.81,423.19,420.00,237.70,350.86,29.28,26.31,70.53,0.56,0.67,-16.56,284.89,13011.00
5-Oct-2025,05:53,6.00,5.94,9.67,344.65,424.22,420.00,237.70,352.85,29.28,26.17,70.70,0.56,0.67,-16.77,285.58,13011.00
5-Oct-2025,05:54,6.00,5.94,9.67,346.10,426.01,420.00,237.70,350.99,29.28,26.17,71.00,0.56,0.67,-17.12,286.79,13011.00
5-Oct-2025,05:55,6.00,5.94,9.67,347.43,427.65,435.00,237.70,355.17,29.28,26.17,71.28,0.56,0.67,-17.50,288.13,13011.00
5-Oct-2025,05:56,6.00,5.94,9.67,347.12,427.27,420.00,237.70,354.85,29.28,26.17,71.21,0.56,0.67,-17.36,287.64,13011.00
5-Oct-2025,05:57,6.00,6.06,9.67,344.74,411.67,405.00,237.70,351.34,29.28,26.17,68.61,0.58,0.68,-14.58,278.27,13011.00
5-Oct-2025,05:58,6.00,6.06,9.67,343.50,410.19,405.00,237.70,352.18,29.28,26.17,68.37,0.58,0.68,-14.27,277.27,13011.00
5-Oct-2025,05:59,6.00,6.06,9.67,344.74,411.67,405.00,237.70,352.63,29.28,26.17,68.61,0.58,0.68,-14.58,278.27,13011.00
5-Oct-2025,06:00,6.00,6.06,9.67,341.49,407.79,405.00,237.70,349.35,29.39,26.17,67.97,0.58,0.68,-13.76,275.65,13011.00
5-Oct-2025,06:01,6.00,5.94,9.67,345.05,424.72,420.00,237.70,354.91,29.39,26.17,70.79,0.56,0.67,-16.86,285.92,13011.00
5-Oct-2025,06:02,6.00,5.94,9.67,347.95,428.29,435.00,237.70,352.40,29.39,26.28,71.38,0.56,0.67,-17.62,288.56,13011.00
5-Oct-2025,06:03,6.00,5.94,9.67,342.54,421.63,420.00,237.70,351.02,29.39,26.28,70.27,0.56,0.67,-16.25,283.84,13011.00
5-Oct-2025,06:04,6.00,5.94,9.67,340.63,419.27,420.00,237.70,351.63,29.39,26.18,69.88,0.57,0.67,-15.78,282.25,13011.00
5-Oct-2025,06:05,6.00,5.94,9.67,343.22,422.47,420.00,237.70,353.30,29.39,26.18,70.41,0.56,0.67,-16.42,284.41,13011.00
5-Oct-2025,06:06,6.00,5.94,9.67,344.37,423.88,420.00,237.70,353.08,29.39,26.18,70.65,0.56,0.67,-16.70,285.36,13011.00
5-Oct-2025,06:07,6.00,5.94,9.67,346.25,426.20,420.00,237.70,350.05,29.39,26.18,71.03,0.56,0.67,-17.15,286.92,13011.00
5-Oct-2025,06:08,6.00,5.94,9.67,344.24,423.73,420.00,237.70,354.40,29.39,26.18,70.62,0.56,0.67,-16.67,285.26,13011.00
5-Oct-2025,06:09,6.00,5.94,9.67,346.19,426.12,420.00,237.70,354.66,29.39,26.18,71.02,0.56,0.67,-17.14,286.86,13011.00
5-Oct-2025,06:10,6.00,6.06,9.67,343.81,410.56,405.00,237.70,353.98,29.39,26.18,68.43,0.58,0.68,-14.35,277.52,13011.00
5-Oct-2025,06:11,6.00,6.06,9.67,347.68,415.18,420.00,237.70,353.02,29.39,26.18,69.20,0.57,0.67,-14.95,279.50,13011.00
5-Oct-2025,06:12,6.00,6.06,9.67,343.66,410.38,405.00,237.70,352.60,29.39,26.18,68.40,0.58,0.68,-14.31,277.40,13011.00
5-Oct-2025,06:13,6.00,6.06,9.67,346.78,414.11,420.00,237.70,353.37,29.39,26.18,69.02,0.57,0.67,-14.73,278.78,13011.00
5-Oct-2025,06:14,6.00,6.06,9.67,340.41,406.50,405.00,237.70,351.86,29.39,26.18,67.75,0.58,0.68,-13.49,274.77,13011.00
5-Oct-2025,06:15,6.00,6.06,9.67,349.22,417.02,420.00,237.70,353.21,29.39,26.18,69.50,0.57,0.67,-15.33,280.74,13011.00
5-Oct-2025,06:16,6.00,6.06,9.67,346.78,414.11,420.00,237.70,350.60,29.39,26.18,69.02,0.57,0.67,-14.73,278.78,13011.00
5-Oct-2025,06:17,6.00,6.06,9.67,345.11,412.11,405.00,237.70,349.15,29.39,26.18,68.69,0.58,0.68,-14.67,278.57,13011.00
5-Oct-2025,06:18,6.00,6.06,9.67,345.08,412.08,405.00,237.70,351.66,29.39,26.18,68.68,0.58,0.68,-14.66,278.55,13011.00
5-Oct-2025,06:19,6.00,5.94,9.67,344.95,424.60,420.00,237.70,351.41,29.39,26.18,70.77,0.56,0.67,-16.84,285.84,13011.00
5-Oct-2025,06:20,6.00,5.94,9.67,348.91,429.47,435.00,237.70,350.99,29.39,26.18,71.58,0.55,0.67,-17.85,289.36,13011.00
5-Oct-2025,06:21,6.00,5.94,9.67,340.44,419.05,420.00,237.70,351.12,29.39,26.18,69.84,0.57,0.67,-15.74,282.10,13011.00
5-Oct-2025,06:22,6.00,5.94,9.67,343.84,423.23,420.00,237.70,352.15,29.39,26.18,70.54,0.56,0.67,-16.57,284.92,13011.00
5-Oct-2025,06:23,6.00,5.94,9.67,346.01,425.90,420.00,237.70,351.82,29.39,26.18,70.98,0.56,0.67,-17.09,286.72,13011.00
5-Oct-2025,06:24,6.00,5.94,9.67,344.15,423.61,420.00,237.70,351.05,29.39,26.18,70.60,0.56,0.67,-16.65,285.17,13011.00
5-Oct-2025,06:25,6.00,5.94,9.67,345.57,425.36,420.00,237.70,351.12,29.39,26.18,70.89,0.56,0.67,-16.99,286.35,13011.00
5-Oct-2025,06:26,6.00,5.94,9.67,345.76,425.59,420.00,237.70,352.53,29.39,26.18,70.93,0.56,0.67,-17.03,286.51,13011.00
5-Oct-2025,06:27,6.00,5.94,9.67,345.48,425.25,420.00,237.70,350.79,29.39,26.18,70.88,0.56,0.67,-16.97,286.28,13011.00
5-Oct-2025,06:28,6.00,5.94,9.67,344.83,424.45,420.00,237.70,354.27,29.39,26.18,70.74,0.56,0.67,-16.81,285.74,13011.00
5-Oct-2025,06:29,6.00,5.94,9.67,347.15,427.30,420.00,237.70,354.56,29.39,26.18,71.22,0.56,0.67,-17.37,287.66,13011.00
5-Oct-2025,06:30,6.00,6.06,9.67,341.49,407.79,405.00,237.70,353.98,29.39,26.18,67.97,0.58,0.68,-13.76,275.65,13011.00
5-Oct-2025,06:31,6.00,6.06,9.67,342.26,408.72,405.00,237.70,352.05,29.39,26.18,68.12,0.58,0.68,-13.96,276.27,13011.00
5-Oct-2025,06:32,6.00,6.06,9.67,344.74,411.67,405.00,237.70,352.76,29.39,26.18,68.61,0.58,0.68,-14.58,278.27,13011.00
5-Oct-2025,06:33,6.00,6.06,9.67,344.06,410.86,405.00,237.70,352.89,29.39,26.18,68.48,0.58,0.68,-14.41,277.72,13011.00
5-Oct-2025,06:34,6.00,6.06,9.67,345.17,412.19,405.00,237.70,350.31,29.39,26.18,68.70,0.58,0.68,-14.69,278.62,13011.00
5-Oct-2025,06:35,6.00,6.06,9.67,342.36,408.83,405.00,237.70,354.27,29.39,26.18,68.14,0.58,0.68,-13.98,276.35,13011.00
5-Oct-2025,06:36,6.00,6.06,9.67,344.83,411.78,405.00,237.70,350.25,29.39,26.18,68.63,0.58,0.68,-14.60,278.34,13011.00
5-Oct-2025,06:37,6.00,6.06,9.67,346.90,414.25,420.00,237.70,352.11,29.39,26.18,69.04,0.57,0.67,-14.76,278.87,13011.00
5-Oct-2025,06:38,6.00,6.06,9.67,343.50,410.19,405.00,237.70,353.30,29.39,25.84,68.37,0.58,0.67,-13.33,274.28,13011.00
5-Oct-2025,06:39,6.00,6.06,9.67,344.99,411.96,405.00,237.70,355.01,29.39,25.62,68.66,0.58,0.67,-13.71,275.46,13011.00
5-Oct-2025,06:40,6.00,6.06,9.67,343.69,410.41,405.00,237.70,353.47,29.28,25.46,68.40,0.58,0.65,-11.45,268.44,13011.00
5-Oct-2025,06:41,6.00,6.06,9.67,346.87,414.22,420.00,237.70,354.62,29.17,25.46,69.04,0.57,0.65,-12.06,270.31,13011.00
5-Oct-2025,06:42,6.00,6.06,9.67,345.60,412.70,420.00,237.70,355.33,29.17,25.34,68.78,0.58,0.65,-11.74,269.32,13011.00
5-Oct-2025,06:43,6.00,5.94,9.67,342.45,421.52,420.00,237.70,354.56,29.17,25.34,70.25,0.56,0.65,-13.59,275.07,13011.00
5-Oct-2025,06:44,6.00,5.94,9.67,345.33,425.06,420.00,237.70,352.89,29.06,25.34,70.84,0.56,0.65,-14.31,277.38,13011.00
5-Oct-2025,06:45,6.00,5.94,9.56,342.48,408.97,405.00,237.70,351.73,28.94,25.23,68.16,0.58,0.65,-11.14,267.50,13011.00
5-Oct-2025,06:46,6.00,5.94,9.56,344.77,411.71,405.00,237.70,355.11,28.83,25.02,68.62,0.58,0.64,-9.64,263.07,13011.00
5-Oct-2025,06:47,6.00,5.94,9.56,344.55,411.45,405.00,237.70,351.28,28.72,24.75,68.58,0.58,0.64,-9.58,262.90,13011.00
5-Oct-2025,06:48,6.00,5.94,9.56,345.14,412.15,405.00,237.70,351.41,28.61,24.49,68.69,0.58,0.64,-9.74,263.35,13011.00
5-Oct-2025,06:49,6.00,5.94,9.67,348.51,428.98,435.00,237.70,351.50,28.44,24.38,71.50,0.55,0.62,-10.70,266.20,13011.00
5-Oct-2025,06:50,6.00,5.94,9.67,345.57,425.36,420.00,237.70,352.37,28.33,24.19,70.89,0.56,0.62,-10.12,264.48,13011.00
5-Oct-2025,06:51,6.00,5.94,9.67,346.56,426.58,420.00,237.70,352.11,28.22,24.04,71.10,0.56,0.62,-10.38,265.24,13012.00
5-Oct-2025,06:52,6.00,5.94,9.67,343.01,422.21,420.00,237.70,354.14,28.11,24.04,70.37,0.56,0.62,-9.45,262.52,13012.00
5-Oct-2025,06:53,6.00,5.94,9.67,346.10,426.01,420.00,237.70,350.54,28.11,23.87,71.00,0.56,0.61,-7.94,258.20,13012.00
5-Oct-2025,06:54,6.00,5.94,9.67,344.40,423.92,420.00,237.70,352.40,28.00,23.87,70.65,0.56,0.61,-7.49,256.94,13012.00
5-Oct-2025,06:55,6.00,5.94,9.67,341.86,420.80,420.00,237.70,352.73,28.00,23.87,70.13,0.56,0.61,-6.80,255.05,13012.00
5-Oct-2025,06:56,6.00,5.94,9.67,345.73,425.55,420.00,237.70,351.24,28.00,23.99,70.93,0.56,0.62,-10.16,264.60,13012.00
5-Oct-2025,06:57,6.00,5.94,9.67,346.41,426.39,420.00,237.70,353.59,28.00,23.87,71.07,0.56,0.61,-8.02,258.43,13012.00
5-Oct-2025,06:58,6.00,5.94,9.67,342.88,422.05,420.00,237.70,350.73,28.00,23.87,70.34,0.56,0.61,-7.08,255.80,13012.00
5-Oct-2025,06:59,6.00,5.94,9.67,347.09,427.23,420.00,237.70,352.53,28.00,23.87,71.21,0.56,0.61,-8.20,258.94,13012.00
5-Oct-2025,07:00,6.00,5.94,9.67,344.49,424.03,420.00,237.70,352.24,28.00,23.87,70.67,0.56,0.61,-7.51,257.00,13012.00
5-Oct-2025,07:01,6.00,5.94,9.67,349.62,430.35,435.00,237.70,351.86,28.00,23.87,71.73,0.55,0.61,-8.70,260.36,13012.00
5-Oct-2025,07:02,6.00,5.94,9.67,343.01,422.21,420.00,237.70,355.40,28.11,23.87,70.37,0.56,0.61,-7.11,255.90,13012.00
5-Oct-2025,07:03,6.00,5.94,9.67,349.62,430.35,435.00,237.70,352.50,28.11,23.87,71.73,0.55,0.61,-8.70,260.36,13012.00
5-Oct-2025,07:04,6.00,6.06,9.67,346.44,413.70,420.00,237.70,350.38,28.11,23.87,68.95,0.57,0.61,-5.20,250.74,13012.00
5-Oct-2025,07:05,6.00,6.06,9.67,341.86,408.24,405.00,237.70,352.50,28.11,23.87,68.04,0.58,0.61,-4.17,248.05,13012.00
5-Oct-2025,07:06,6.00,6.06,9.78,345.33,425.06,420.00,237.70,352.63,28.11,24.05,70.84,0.56,0.62,-10.06,264.29,13012.00
5-Oct-2025,07:07,6.00,6.06,9.78,344.06,423.50,420.00,237.70,353.88,28.11,24.05,70.58,0.56,0.62,-9.73,263.32,13012.00
5-Oct-2025,07:08,6.00,6.06,9.78,345.45,425.21,420.00,237.70,349.38,28.11,24.05,70.87,0.56,0.62,-10.09,264.38,13012.00
5-Oct-2025,07:09,6.00,6.06,9.78,343.75,423.12,420.00,237.70,353.30,28.22,24.05,70.52,0.56,0.62,-9.65,263.09,13012.00
5-Oct-2025,07:10,6.00,6.06,9.78,342.73,421.86,420.00,237.70,351.44,28.22,24.05,70.31,0.56,0.62,-9.38,262.30,13012.00
5-Oct-2025,07:11,6.00,6.06,9.78,343.41,422.70,420.00,237.70,353.34,28.22,24.05,70.45,0.56,0.62,-9.56,262.82,13012.00
5-Oct-2025,07:12,6.00,6.06,9.78,345.94,425.82,420.00,237.70,350.12,28.22,23.94,70.97,0.56,0.61,-7.90,258.09,13012.00
5-Oct-2025,07:13,6.00,6.06,9.78,343.81,423.19,420.00,237.70,351.73,28.33,23.94,70.53,0.56,0.61,-7.33,256.50,13012.00
5-Oct-2025,07:14,6.00,6.06,9.78,346.10,426.01,420.00,237.70,351.37,28.33,23.82,71.00,0.56,0.61,-7.94,258.20,13012.00
5-Oct-2025,07:15,6.00,6.06,9.78,345.17,424.87,420.00,237.70,353.47,28.33,23.82,70.81,0.56,0.61,-7.69,257.51,13012.00
5-Oct-2025,07:16,6.00,6.06,9.78,347.30,427.49,420.00,237.70,352.47,28.33,23.62,71.25,0.56,0.61,-8.26,259.10,13012.00
5-Oct-2025,07:17,6.00,6.06,9.78,348.11,428.48,435.00,237.70,350.12,28.44,23.62,71.41,0.55,0.61,-8.30,259.23,13012.00
5-Oct-2025,07:18,6.00,6.06,9.78,344.68,424.26,420.00,237.70,353.37,28.44,23.62,70.71,0.56,0.61,-7.56,257.14,13012.00
5-Oct-2025,07:19,6.00,6.06,9.78,342.85,422.01,420.00,237.70,351.82,28.44,23.62,70.34,0.56,0.61,-7.07,255.78,13012.00
5-Oct-2025,07:20,6.00,6.06,9.78,343.47,422.78,420.00,237.70,350.86,28.44,23.62,70.46,0.56,0.61,-7.24,256.25,13012.00
5-Oct-2025,07:21,6.00,6.06,9.78,343.22,422.47,420.00,237.70,352.40,28.44,23.62,70.41,0.56,0.61,-7.17,256.06,13012.00
5-Oct-2025,07:22,6.00,6.06,9.78,345.11,424.79,420.00,237.70,352.02,28.44,23.62,70.80,0.56,0.61,-7.68,257.47,13012.00
5-Oct-2025,07:23,6.00,6.06,9.89,346.35,439.04,435.00,237.70,351.41,28.44,23.62,73.17,0.54,0.61,-10.51,265.62,13012.00
5-Oct-2025,07:24,6.00,6.06,9.89,343.22,435.08,435.00,237.70,349.47,28.44,23.62,72.51,0.55,0.61,-9.70,263.22,13012.00
5-Oct-2025,07:25,6.00,6.06,9.89,344.27,436.41,435.00,237.70,350.79,28.44,23.62,72.74,0.54,0.61,-9.97,264.03,13012.00
5-Oct-2025,07:26,6.00,6.06,10.00,344.40,449.23,450.00,237.70,353.21,28.44,23.62,74.87,0.53,0.60,-12.38,271.29,13012.00
5-Oct-2025,07:27,6.00,6.06,10.00,342.36,446.56,450.00,237.70,352.76,28.44,23.49,74.43,0.53,0.60,-11.86,269.68,13012.00
5-Oct-2025,07:28,6.00,6.06,10.00,344.58,449.47,450.00,237.70,351.34,28.44,23.49,74.91,0.53,0.60,-12.43,271.43,13012.00
5-Oct-2025,07:29,6.00,6.06,10.00,345.79,451.04,450.00,237.70,350.41,28.56,23.49,75.17,0.53,0.60,-12.73,272.38,13012.00
5-Oct-2025,07:30,6.00,6.06,10.00,347.74,453.58,450.00,237.70,349.31,28.56,23.49,75.60,0.52,0.60,-13.22,273.92,13012.00
5-Oct-2025,07:31,6.00,6.06,10.00,343.50,448.06,450.00,237.70,351.44,28.56,23.67,74.68,0.53,0.60,-12.15,270.58,13012.00
5-Oct-2025,07:32,6.00,6.06,10.00,346.44,451.89,450.00,237.70,350.54,28.67,23.67,75.32,0.53,0.60,-12.90,272.90,13012.00
5-Oct-2025,07:33,6.00,6.06,10.00,345.73,450.96,450.00,237.70,351.73,28.67,23.79,75.16,0.53,0.60,-12.72,272.33,13012.00
5-Oct-2025,07:34,6.00,6.06,10.00,346.47,451.93,450.00,237.70,353.66,28.67,23.79,75.32,0.53,0.60,-12.90,272.92,13012.00
5-Oct-2025,07:35,6.00,6.06,10.00,347.27,452.98,450.00,237.70,352.69,28.67,23.79,75.50,0.52,0.60,-13.11,273.55,13012.00
5-Oct-2025,07:36,6.00,6.06,10.00,348.29,454.31,450.00,237.70,353.76,28.67,23.79,75.72,0.52,0.60,-13.36,274.36,13012.00
5-Oct-2025,07:37,6.00,6.06,10.00,343.22,447.69,450.00,237.70,352.37,28.78,23.79,74.62,0.53,0.60,-12.08,270.36,13012.00
5-Oct-2025,07:38,6.00,6.06,10.00,342.05,446.16,450.00,237.70,352.34,28.78,23.79,74.36,0.53,0.60,-11.78,269.44,13012.00
5-Oct-2025,07:39,6.00,6.06,10.00,347.55,453.34,450.00,237.70,350.54,28.78,23.79,75.56,0.52,0.60,-13.17,273.77,13012.00
5-Oct-2025,07:40,6.00,6.06,10.00,343.66,448.26,450.00,237.70,353.79,28.89,23.79,74.71,0.53,0.60,-12.19,270.70,13012.00
5-Oct-2025,07:41,6.00,5.94,10.00,343.01,460.01,465.00,237.70,354.98,28.89,24.06,76.67,0.52,0.62,-16.49,284.63,13012.00
5-Oct-2025,07:42,6.00,5.94,9.89,348.14,454.11,450.00,237.70,352.79,28.89,24.06,75.69,0.52,0.62,-15.48,281.23,13012.00
5-Oct-2025,07:43,6.00,5.94,9.89,344.80,449.75,450.00,237.70,354.14,28.89,24.06,74.96,0.53,0.62,-14.66,278.53,13012.00
5-Oct-2025,07:44,6.00,5.94,9.89,343.22,447.69,450.00,237.70,354.98,28.89,24.06,74.62,0.53,0.62,-14.27,277.25,13012.00
5-Oct-2025,07:45,6.00,5.94,9.89,346.28,451.69,450.00,237.70,352.08,28.89,24.06,75.28,0.53,0.62,-15.02,279.73,13012.00
5-Oct-2025,07:46,6.00,5.94,9.78,348.60,441.90,435.00,237.70,353.72,28.89,24.06,73.65,0.54,0.62,-13.32,274.22,13012.00
5-Oct-2025,07:47,6.00,5.94,9.78,343.35,435.24,435.00,237.70,351.28,28.89,24.06,72.54,0.55,0.62,-11.99,270.08,13012.00
5-Oct-2025,07:48,6.00,5.94,9.78,347.80,440.88,435.00,237.70,351.05,28.78,24.06,73.48,0.54,0.62,-13.11,273.58,13012.00
5-Oct-2025,07:49,6.00,5.94,9.78,344.49,436.69,435.00,237.70,350.96,28.78,24.20,72.78,0.54,0.62,-12.28,270.98,13012.00
5-Oct-2025,07:50,6.00,6.06,9.78,345.57,425.36,420.00,237.70,349.96,28.78,24.20,70.89,0.56,0.62,-10.12,264.48,13012.00
5-Oct-2025,07:51,6.00,6.06,9.78,345.08,424.75,420.00,237.70,353.79,28.78,24.20,70.79,0.56,0.62,-9.99,264.10,13013.00
5-Oct-2025,07:52,6.00,6.06,9.78,347.64,427.91,435.00,237.70,351.47,28.78,24.20,71.32,0.56,0.62,-10.48,265.53,13013.00
5-Oct-2025,07:53,6.00,6.06,9.78,343.63,422.97,420.00,237.70,351.37,28.78,24.20,70.50,0.56,0.62,-9.62,262.99,13013.00
5-Oct-2025,07:54,6.00,6.06,9.78,344.65,424.22,420.00,237.70,350.34,28.78,24.20,70.70,0.56,0.62,-9.88,263.77,13013.00
5-Oct-2025,07:55,6.00,6.06,9.78,344.15,423.61,420.00,237.70,350.09,28.78,24.20,70.60,0.56,0.62,-9.75,263.39,13013.00
5-Oct-2025,07:56,6.00,6.06,9.78,343.59,422.93,420.00,237.70,352.63,28.78,24.20,70.49,0.56,0.62,-9.61,262.97,13013.00
5-Oct-2025,07:57,6.00,6.06,9.78,344.43,423.96,420.00,237.70,355.17,28.67,24.09,70.66,0.56,0.62,-9.83,263.61,13013.00
5-Oct-2025,07:58,6.00,6.06,9.78,344.55,424.11,420.00,237.70,355.01,28.67,24.09,70.69,0.56,0.62,-9.86,263.70,13013.00
5-Oct-2025,07:59,6.00,6.06,9.78,344.80,424.41,420.00,237.70,353.24,28.67,24.09,70.74,0.56,0.62,-9.92,263.89,13013.00
5-Oct-2025,08:00,6.00,6.06,9.78,346.19,426.12,420.00,237.70,350.18,28.67,23.91,71.02,0.56,0.61,-7.96,258.27,13013.00
5-Oct-2025,08:01,6.00,6.06,9.78,350.06,430.88,435.00,237.70,353.18,28.67,23.91,71.81,0.55,0.61,-8.81,260.68,13013.00
5-Oct-2025,08:02,6.00,5.94,9.78,344.99,437.32,435.00,237.70,352.47,28.67,23.91,72.89,0.54,0.61,-10.16,264.58,13013.00
5-Oct-2025,08:03,6.00,5.94,9.78,344.77,437.04,435.00,237.70,349.96,28.67,23.91,72.84,0.54,0.61,-10.10,264.41,13013.00
5-Oct-2025,08:04,6.00,5.94,9.78,345.42,437.87,435.00,237.70,351.02,28.56,23.91,72.98,0.54,0.61,-10.27,264.91,13013.00
5-Oct-2025,08:05,6.00,5.94,9.67,346.72,426.77,420.00,237.70,349.96,28.56,23.91,71.13,0.56,0.61,-8.10,258.67,13013.00
5-Oct-2025,08:06,6.00,5.94,9.67,341.86,420.80,420.00,237.70,350.60,28.56,23.91,70.13,0.56,0.61,-6.80,255.05,13013.00
5-Oct-2025,08:07,6.00,5.94,9.67,345.57,425.36,420.00,237.70,353.08,28.56,23.91,70.89,0.56,0.61,-7.80,257.81,13013.00
5-Oct-2025,08:08,6.00,5.94,9.67,345.57,425.36,420.00,237.70,351.24,28.56,23.91,70.89,0.56,0.61,-7.80,257.81,13013.00
5-Oct-2025,08:09,6.00,5.94,9.67,345.20,424.91,420.00,237.70,353.34,28.56,23.91,70.82,0.56,0.61,-7.70,257.54,13013.00
5-Oct-2025,08:10,6.00,5.94,9.67,349.41,430.08,435.00,237.70,349.86,28.44,23.91,71.68,0.55,0.61,-8.65,260.20,13013.00
5-Oct-2025,08:11,6.00,5.94,9.67,343.04,422.24,420.00,237.70,350.92,28.44,24.06,70.37,0.56,0.62,-9.46,262.54,13013.00
5-Oct-2025,08:12,6.00,5.94,9.67,344.37,423.88,420.00,237.70,350.70,28.44,24.22,70.65,0.56,0.62,-9.81,263.56,13013.00
5-Oct-2025,08:13,6.00,5.94,9.67,346.01,425.90,420.00,237.70,352.60,28.44,24.22,70.98,0.56,0.62,-10.24,264.81,13013.00
5-Oct-2025,08:14,6.00,5.94,9.67,343.56,422.89,420.00,237.70,352.85,28.44,24.34,70.48,0.56,0.62,-9.60,262.94,13013.00
5-Oct-2025,08:15,6.00,5.94,9.67,345.76,425.59,420.00,237.70,352.82,28.44,24.34,70.93,0.56,0.62,-10.17,264.62,13013.00
5-Oct-2025,08:16,6.00,5.94,9.67,343.25,422.51,420.00,237.70,351.50,28.44,24.44,70.42,0.56,0.62,-9.52,262.71,13013.00
5-Oct-2025,08:17,6.00,5.94,9.78,344.09,436.18,435.00,237.70,352.60,28.44,24.44,72.70,0.54,0.62,-12.18,270.67,13013.00
5-Oct-2025,08:18,6.00,5.94,9.78,343.93,435.98,435.00,237.70,351.92,28.44,24.56,72.66,0.55,0.64,-14.30,277.38,13013.00
5-Oct-2025,08:19,6.00,5.94,9.78,348.08,441.24,435.00,237.70,351.57,28.44,24.67,73.54,0.54,0.64,-15.32,280.72,13013.00
5-Oct-2025,08:20,6.00,5.94,9.78,343.47,435.40,435.00,237.70,350.44,28.44,24.67,72.57,0.55,0.64,-14.19,277.01,13013.00
5-Oct-2025,08:21,6.00,5.94,9.67,346.19,426.12,420.00,237.70,352.92,28.44,24.67,71.02,0.56,0.64,-12.53,271.75,13013.00
5-Oct-2025,08:22,6.00,5.94,9.67,347.12,427.27,420.00,237.70,351.82,28.56,24.67,71.21,0.56,0.64,-12.76,272.48,13013.00
5-Oct-2025,08:23,6.00,5.94,9.67,348.32,428.75,435.00,237.70,352.95,28.56,24.84,71.46,0.55,0.64,-12.86,272.78,13013.00
5-Oct-2025,08:24,6.00,5.94,9.67,347.03,427.15,420.00,237.70,352.79,28.56,24.84,71.19,0.56,0.64,-12.74,272.40,13013.00
5-Oct-2025,08:25,6.00,5.94,9.67,343.07,422.28,420.00,237.70,353.14,28.56,24.84,70.38,0.56,0.64,-11.73,269.30,13013.00
5-Oct-2025,08:26,6.00,5.94,9.67,347.09,427.23,420.00,237.70,351.95,28.56,24.70,71.21,0.56,0.64,-12.75,272.46,13013.00
5-Oct-2025,08:27,6.00,5.94,9.67,345.02,424.68,420.00,237.70,351.37,28.56,24.70,70.78,0.56,0.64,-12.23,270.83,13013.00
5-Oct-2025,08:28,6.00,5.94,9.67,347.18,427.34,420.00,237.70,352.73,28.56,24.70,71.22,0.56,0.64,-12.78,272.53,13013.00
5-Oct-2025,08:29,6.00,5.94,9.67,346.47,426.47,420.00,237.70,353.30,28.56,24.70,71.08,0.56,0.64,-12.60,271.97,13013.00
5-Oct-2025,08:30,6.00,5.94,9.67,345.73,425.55,420.00,237.70,352.44,28.44,24.70,70.93,0.56,0.64,-12.41,271.38,13013.00
5-Oct-2025,08:31,6.00,5.94,9.67,344.61,424.18,420.00,237.70,349.92,28.44,24.48,70.70,0.56,0.64,-12.13,270.51,13013.00
5-Oct-2025,08:32,6.00,5.94,9.67,348.36,428.79,435.00,237.70,350.44,28.44,24.48,71.47,0.55,0.64,-12.87,272.80,13013.00
5-Oct-2025,08:33,6.00,5.94,9.67,343.72,423.08,420.00,237.70,351.63,28.44,24.48,70.51,0.56,0.64,-11.90,269.81,13013.00
5-Oct-2025,08:34,6.00,5.94,9.67,346.47,426.47,420.00,237.70,351.57,28.44,24.48,71.08,0.56,0.64,-12.60,271.97,13013.00
5-Oct-2025,08:35,6.00,5.94,9.67,341.99,420.95,420.00,237.70,353.72,28.44,24.48,70.16,0.56,0.64,-11.45,268.45,13013.00
5-Oct-2025,08:36,6.00,5.94,9.67,343.41,422.70,420.00,237.70,350.73,28.44,24.48,70.45,0.56,0.64,-11.82,269.57,13013.00
5-Oct-2025,08:37,6.00,5.94,9.67,343.63,422.97,420.00,237.70,352.53,28.44,24.34,70.50,0.56,0.62,-9.62,262.99,13013.00
